#  E (eV)   dos(E)     Int dos(E) EFermi =    6.631 eV
  11.850  0.7342E+01  0.1889E+02
  11.860  0.5106E+01  0.1894E+02
  11.870  0.3640E+01  0.1898E+02
  11.880  0.3912E+01  0.1902E+02
  11.890  0.3923E+01  0.1906E+02
  11.900  0.3443E+01  0.1909E+02
  11.910  0.2283E+01  0.1912E+02
  11.920  0.1408E+01  0.1913E+02
  11.930  0.2359E+01  0.1915E+02
  11.940  0.1621E+01  0.1917E+02
  11.950  0.1753E+01  0.1919E+02
  11.960  0.2643E+01  0.1921E+02
  11.970  0.2217E+01  0.1924E+02
  11.980  0.2227E+01  0.1926E+02
  11.990  0.1412E+01  0.1927E+02
  12.000  0.1467E+01  0.1929E+02
